trip_distance,passenger_count,avg(fare_amount)
9.42,1.0,31.321083868010998
9.42,2.0,31.436643002028397
9.42,3.0,31.375248226950355
9.42,4.0,31.205128205128204
9.42,5.0,30.719044117647062
9.42,6.0,31.329959514170042
9.43,1.0,31.318787030557502
9.43,2.0,31.381522678185746
9.43,3.0,31.043706293706293
9.43,4.0,31.324626865671643
9.43,5.0,31.224892086330936
9.43,6.0,31.123873873873872
9.44,1.0,31.2332621671258
9.44,2.0,31.37856377277599
9.44,3.0,31.92452830188679
9.44,4.0,31.604347826086958
9.44,5.0,30.912820512820513
9.44,6.0,31.238938053097346
9.45,1.0,31.217193937958797
9.45,2.0,31.463789907312048
9.45,3.0,31.0679435483871
9.45,4.0,31.81679389312977
9.45,5.0,31.093406593406595
9.45,6.0,31.432608695652174
9.46,1.0,31.24391098056936
9.46,2.0,31.531321160042964
9.46,3.0,31.159854014598537
9.46,4.0,31.745689655172413
9.46,5.0,30.845208845208845
9.46,6.0,31.51260504201681
9.47,1.0,31.299066666666665
9.47,2.0,31.445514403292183
9.47,3.0,31.54325259515571
9.47,4.0,31.516806722689076
9.47,5.0,31.353494623655912
9.47,6.0,31.54054054054054
9.48,1.0,31.236019553072627
9.48,2.0,31.29737218813906
9.48,3.0,31.287109375
9.48,4.0,31.91509433962264
9.48,5.0,31.142857142857142
9.48,6.0,31.062240663900415
9.49,1.0,31.498396120009026
9.49,2.0,31.629667381974247
9.49,3.0,31.442707581227435
9.49,4.0,31.03153153153153
9.49,5.0,31.2277628032345
9.49,6.0,31.35279187817259
9.5,1.0,31.54228915238732
9.5,2.0,31.901843054720384
9.5,3.0,32.23525127458121
9.5,4.0,32.27490297542044
9.5,5.0,31.26024096385542
9.5,6.0,31.17099567099567
9.5,9.0,33.5
9.51,1.0,31.455274212368728
9.51,2.0,31.718150470219435
9.51,3.0,31.173285198555956
9.51,4.0,31.594017094017094
9.51,5.0,31.53919239904988
9.51,6.0,31.024122807017545
9.52,1.0,31.526872787349536
9.52,2.0,31.71474703982777
9.52,3.0,31.71107266435986
9.52,4.0,31.91919191919192
9.52,5.0,31.58139534883721
9.52,6.0,31.41898148148148
9.53,1.0,31.416522462562394
9.53,2.0,31.82805066079295
9.53,3.0,31.214490566037735
9.53,4.0,32.07533333333333
9.53,5.0,31.327397260273973
9.53,6.0,31.3719806763285
9.54,1.0,31.57313140514689
9.54,2.0,31.702204806687565
9.54,3.0,31.45306859205776
9.54,4.0,31.86725663716814
9.54,5.0,31.794270833333332
9.54,6.0,31.3133971291866
9.55,1.0,31.512981292919726
9.55,2.0,31.50051341890315
9.55,3.0,31.552218181818183
9.55,4.0,31.29646017699115
9.55,5.0,31.03684210526316
9.55,6.0,31.638009049773757
9.56,1.0,31.567106645352816
9.56,2.0,31.77188481675393
9.56,3.0,31.932989690721648
9.56,4.0,31.143382352941178
9.56,5.0,31.22110552763819
9.56,6.0,31.62264150943396
9.57,1.0,31.622998167659187
9.57,2.0,31.907327586206897
9.57,3.0,31.405405405405407
9.57,4.0,31.537735849056602
9.57,5.0,32.30541237113402
9.57,6.0,31.877314814814813
9.58,1.0,31.776200716845878
9.58,2.0,31.86195198329854
9.58,3.0,31.91906474820144
9.58,4.0,32.06140350877193
9.58,5.0,31.924863387978142
9.58,6.0,31.459227467811157
9.59,1.0,31.652944044578597
9.59,2.0,31.82561001042753
9.59,3.0,31.794314381270905
9.59,4.0,33.26442307692308
9.59,5.0,31.321236559139784
9.59,6.0,31.42888888888889
9.6,1.0,31.806459360926443
9.6,2.0,32.24926251896814
9.6,3.0,32.38958133150309
9.6,4.0,32.7161838790932
9.6,5.0,31.58202247191011
9.6,6.0,32.15450643776824
9.61,1.0,31.70306869503209
9.61,2.0,31.775151148730348
9.61,3.0,32.54092526690391
9.61,4.0,32.103846153846156
9.61,5.0,31.384520884520885
9.61,6.0,31.2425
9.62,1.0,31.818641456582633
9.62,2.0,31.801990950226244
9.62,3.0,31.810035842293907
9.62,4.0,31.979166666666668
9.62,5.0,32.28918918918919
9.62,6.0,31.142543859649123
9.63,1.0,31.850225844004658
9.63,2.0,32.02223194748359
9.63,3.0,31.942708333333332
9.63,4.0,31.521008403361346
9.63,5.0,31.378666666666668
9.63,6.0,31.513157894736842
9.64,1.0,31.81126999059266
9.64,2.0,31.706513089005238
9.64,3.0,32.052721088435376
9.64,4.0,31.607379310344825
9.64,5.0,31.40736040609137
9.64,6.0,31.981012658227847
9.65,1.0,31.89534937528922
9.65,2.0,31.84361344537815
9.65,3.0,32.332661596958175
9.65,4.0,32.33984375
9.65,5.0,31.77577319587629
9.65,6.0,31.695454545454545
9.66,1.0,31.857991900905194
9.66,2.0,32.07729288214703
9.66,3.0,31.660142348754448
9.66,4.0,31.936936936936938
9.66,5.0,31.56892230576441
9.66,6.0,31.62060301507538
9.67,1.0,31.983104598522754
9.67,2.0,32.1549358974359
9.67,3.0,31.682648401826484
9.67,4.0,31.927419354838708
9.67,5.0,31.95408163265306
9.67,6.0,31.108695652173914
9.68,1.0,32.02735500467727
9.68,2.0,31.903853606027987
9.68,3.0,32.07849829351536
9.68,4.0,32.21296296296296
9.68,5.0,31.708920187793428
9.68,6.0,32.091517857142854
9.68,8.0,80.0
9.69,1.0,31.98242396313364
9.69,2.0,31.893167028199567
9.69,3.0,32.35094339622641
9.69,4.0,32.721774193548384
9.69,5.0,31.569602272727273
9.69,6.0,31.80373831775701
9.7,1.0,37.60889956331878
9.7,2.0,32.59290392338585
9.7,3.0,32.3769544198895
9.7,4.0,32.60781908302354
9.7,5.0,31.823255813953487
9.7,6.0,31.775303643724698
9.7,9.0,31.0
9.71,1.0,32.01677799135031
9.71,2.0,32.11589485458613
9.71,3.0,32.308664259927795
9.71,4.0,31.740875912408757
9.71,5.0,31.995425531914897
9.71,6.0,32.08986175115207
9.71,7.0,75.0
9.72,1.0,32.11960571823842
9.72,2.0,32.08288964732651
9.72,3.0,31.778776978417266
9.72,4.0,32.526785714285715
9.72,5.0,31.670731707317074
9.72,6.0,31.53811659192825
9.73,1.0,32.002947115384615
9.73,2.0,32.01057239057239
9.73,3.0,31.71531007751938
9.73,4.0,32.485611510791365
9.73,5.0,31.9375
9.73,6.0,32.02765957446808
9.74,1.0,32.03037515225335
9.74,2.0,32.61133185349612
9.74,3.0,32.47386759581882
9.74,4.0,32.584070796460175
9.74,5.0,31.75974025974026
9.74,6.0,32.02232142857143
9.75,1.0,32.043106682297775
9.75,2.0,32.375102272727275
9.75,3.0,32.205882352941174
9.75,4.0,32.46116504854369
9.75,5.0,31.75699745547074
9.75,6.0,32.00956937799043
9.76,1.0,32.15608225616921
9.76,2.0,32.473671023965146
9.76,3.0,32.10749185667753
9.76,4.0,32.58461538461538
9.76,5.0,32.23635910224439
9.76,6.0,31.897321428571427
9.77,1.0,32.21030696576151
9.77,2.0,32.07358754027927
9.77,3.0,32.61417322834646
9.77,4.0,32.08620689655172
9.77,5.0,32.18527918781726
9.77,6.0,32.259803921568626
9.78,1.0,32.33229433051869
9.78,2.0,32.40031991744066
9.78,3.0,32.10624113475177
9.78,4.0,32.18840579710145
9.78,5.0,32.02918781725889
9.78,6.0,32.23831775700935
9.79,1.0,32.309736659736664
9.79,2.0,32.62020134228188
9.79,3.0,32.218992248062015
9.79,4.0,32.6578947368421
9.79,5.0,32.32439678284182
9.79,6.0,32.238425925925924
9.8,1.0,32.42271165237867
9.8,2.0,32.700315225707726
9.8,3.0,33.05182987848463
9.8,4.0,32.91064920273348
9.8,5.0,32.24065420560748
9.8,6.0,32.39914163090129
9.81,1.0,32.2632936979786
9.81,2.0,32.43478352692714
9.81,3.0,32.42181818181818
9.81,4.0,32.3099173553719
9.81,5.0,32.856948228882835
9.81,6.0,32.08293838862559
9.82,1.0,32.22628388017118
9.82,2.0,32.5743422459893
9.82,3.0,32.428082191780824
9.82,4.0,32.45945945945946
9.82,5.0,32.42527173913044
9.82,6.0,32.08878504672897
9.83,1.0,32.46727596862372
9.83,2.0,32.17386150234742
9.83,3.0,32.62321428571428
9.83,4.0,32.53879310344828
9.83,5.0,32.1360103626943
9.83,6.0,32.068888888888885
9.84,1.0,32.29960652591171
9.84,2.0,32.49685622317597
9.84,3.0,32.53818181818182
9.84,4.0,32.36725663716814
9.84,5.0,32.127450980392155
9.84,6.0,32.18421052631579
9.85,1.0,32.3505323910483
9.85,2.0,32.564472527472525
9.85,3.0,32.496466431095406
9.85,4.0,33.132075471698116
9.85,5.0,32.353598014888334
9.85,6.0,32.30952380952381
9.86,1.0,32.64784233365477
9.86,2.0,32.69393497757848
9.86,3.0,32.62022900763359
9.86,4.0,32.51304347826087
9.86,5.0,32.40231362467866
9.86,6.0,32.85964912280702
9.87,1.0,32.657261619549594
9.87,2.0,32.556452665941244
9.87,3.0,33.13304721030043
9.87,4.0,32.99130434782609
9.87,5.0,31.991891891891893
9.87,6.0,32.39655172413793
9.88,1.0,32.62042207792208
9.88,2.0,32.66445601851852
9.88,3.0,32.029411764705884
9.88,4.0,32.831932773109244
9.88,5.0,32.42264150943396
9.88,6.0,32.48198198198198
9.89,1.0,32.65958551691281
9.89,2.0,32.803024830699776
9.89,3.0,32.82727272727273
9.89,4.0,33.470338983050844
9.89,5.0,32.50144927536232
9.89,6.0,32.146929824561404
9.9,1.0,32.76611347409995
9.9,2.0,33.13626620840493
9.9,3.0,33.027574086836665
9.9,4.0,33.41245376078915
9.9,5.0,32.58533916849015
9.9,6.0,32.68531468531469
9.9,7.0,30.5
9.91,1.0,32.702442972774094
9.91,2.0,32.89421672555948
9.91,3.0,32.48455598455598
9.91,4.0,32.836363636363636
9.91,5.0,32.474114441416894
9.91,6.0,32.74066390041494
9.92,1.0,32.69332073689183
9.92,2.0,32.98516164994426
9.92,3.0,32.80821917808219
9.92,4.0,33.46017699115044
9.92,5.0,32.705804749340366
9.92,6.0,32.354066985645936
9.93,1.0,32.73054767726161
9.93,2.0,33.18108719052745
9.93,3.0,32.7836
9.93,4.0,32.86178861788618
9.93,5.0,32.49186991869919
9.93,6.0,32.92788461538461
9.94,1.0,32.913707172787774
9.94,2.0,32.78930342384888
9.94,3.0,33.36135593220339
9.94,4.0,33.13084112149533
9.94,5.0,32.518844221105525
9.94,6.0,32.29399141630901
9.95,1.0,32.84261876624911
9.95,2.0,33.18078626799557
9.95,3.0,32.932539682539684
9.95,4.0,31.583333333333332
9.95,5.0,32.497368421052634
9.95,6.0,32.80392156862745
9.96,1.0,32.92160810151293
9.96,2.0,33.10514957264957
9.96,3.0,32.746212121212125
9.96,4.0,33.18041237113402
9.96,5.0,32.54735376044568
9.96,6.0,32.69183673469388
9.97,1.0,32.78969537059247
9.97,2.0,32.969478260869565
9.97,3.0,33.12022900763359
9.97,4.0,32.8765873015873
9.97,5.0,32.815714285714286
9.97,6.0,33.135714285714286
9.98,1.0,32.87664679582713
9.98,2.0,33.12466887417219
9.98,3.0,32.742805755395686
9.98,4.0,33.18055555555556
9.98,5.0,32.630026809651476
9.98,6.0,32.247767857142854
9.99,1.0,32.80557352941176
9.99,2.0,33.04663377192983
9.99,3.0,32.966944444444444
9.99,4.0,32.2479674796748
9.99,5.0,32.891304347826086
9.99,6.0,32.87605042016807
10.0,1.0,33.018589557223116
10.0,2.0,33.48085604973697
10.0,3.0,33.286802030456855
10.0,4.0,33.577764277035236
10.0,5.0,32.832480818414325
10.0,6.0,33.31526104417671
10.0,8.0,80.0
10.01,1.0,33.00037726723095
10.01,2.0,33.11613272311213
10.01,3.0,33.289568345323744
10.01,4.0,33.61298969072165
10.01,5.0,32.312154696132595
10.01,6.0,33.17659574468085
10.02,1.0,32.94764735902016
10.02,2.0,33.18133190118152
10.02,3.0,33.31654676258993
10.02,4.0,34.197841726618705
10.02,5.0,32.7277628032345
10.02,6.0,32.65065502183406
10.03,1.0,33.0599503968254
10.03,2.0,33.53173913043479
10.03,3.0,32.97609561752988
10.03,4.0,32.99519230769231
10.03,5.0,33.033254156769594
10.03,6.0,33.02925531914894
10.04,1.0,33.09394595910418
10.04,2.0,33.03746119733925
10.04,3.0,33.865530303030305
10.04,4.0,33.125
10.04,5.0,32.630027100271
10.04,6.0,32.5872641509434
10.05,1.0,33.24704909943252
10.05,2.0,33.41354625550661
10.05,3.0,33.29032258064516
10.05,4.0,33.09398496240601
10.05,5.0,32.77700831024931
10.05,6.0,32.927536231884055
10.06,1.0,33.08756962025316
10.06,2.0,33.40717619603267
10.06,3.0,33.5
10.06,4.0,33.1625
10.06,5.0,32.8860103626943
10.06,6.0,33.07990867579909
10.07,1.0,33.10943620178041
10.07,2.0,33.01982142857143
10.07,3.0,33.18913857677903
10.07,4.0,32.73245614035088
10.07,5.0,33.05587392550143
10.07,6.0,32.53211009174312
10.08,1.0,33.221246276067525
10.08,2.0,33.24673784104389
10.08,3.0,33.440520446096656
10.08,4.0,33.673469387755105
10.08,5.0,32.76677325581395
10.08,6.0,33.013215859030836
10.09,1.0,33.30424333836098
10.09,2.0,33.47
10.09,3.0,33.12299107142857
10.09,4.0,33.762135922330096
10.09,5.0,32.840425531914896
10.09,6.0,33.775784753363226
10.09,7.0,72.0
10.1,1.0,33.36611686089153
10.1,2.0,33.82864097712025
10.1,3.0,33.8875
10.1,4.0,33.91412213740458
10.1,5.0,33.38681592039801
10.1,6.0,32.947154471544714
10.11,1.0,33.27074773609314
10.11,2.0,33.305787589498806
10.11,3.0,33.71105726872246
10.11,4.0,33.35576923076923
10.11,5.0,33.230088495575224
10.11,6.0,33.322966507177036
10.12,1.0,33.33975977510861
10.12,2.0,33.56778538812785
10.12,3.0,33.0057251908397
10.12,4.0,33.91588785046729
10.12,5.0,33.29108635097493
10.12,6.0,33.6140350877193
10.13,1.0,33.33509989484753
10.13,2.0,33.311218274111674
10.13,3.0,34.08491525423729
10.13,4.0,33.607142857142854
10.13,5.0,33.16228070175438
10.13,6.0,33.25598086124402
10.14,1.0,33.316437289015845
10.14,2.0,33.5470145631068
10.14,3.0,33.58162393162393
10.14,4.0,33.597345132743364
10.14,5.0,33.321739130434786
10.14,6.0,33.50666666666667
10.15,1.0,33.374118431581756
10.15,2.0,33.396171693735496
10.15,3.0,33.37668161434978
10.15,4.0,33.1625
10.15,5.0,33.22520107238606
10.15,6.0,33.68274111675127
10.16,1.0,33.41432839568164
10.16,2.0,33.688230403800475
10.16,3.0,33.604498141263946
10.16,4.0,33.716814159292035
10.16,5.0,33.13166144200627
10.16,6.0,33.11009174311926
10.17,1.0,33.24131254912235
10.17,2.0,33.569296969696964
10.17,3.0,33.37903225806452
10.17,4.0,33.146153846153844
10.17,5.0,33.860497237569064
10.17,6.0,33.12259615384615
10.18,1.0,33.542032981887
10.18,2.0,33.55980255516841
10.18,3.0,33.28242677824268
10.18,4.0,33.05288461538461
10.18,5.0,32.806970509383376
10.18,6.0,34.1096256684492
10.19,1.0,33.540470717022444
10.19,2.0,33.47877626699629
10.19,3.0,33.491201716738196
10.19,4.0,33.4639175257732
10.19,5.0,33.313291139240505
10.19,6.0,33.17179487179487
10.2,1.0,33.60359101065659
10.2,2.0,34.00007671326287
10.2,3.0,34.30360824742268
10.2,4.0,34.028047091412745
10.2,5.0,33.47478991596638
10.2,6.0,33.256
10.21,1.0,33.42279613215149
10.21,2.0,33.98627450980392
10.21,3.0,33.8747265625
10.21,4.0,33.21363636363636
10.21,5.0,33.258620689655174
10.21,6.0,33.10386473429951
10.22,1.0,33.56095668349721
10.22,2.0,33.67958687727825
10.22,3.0,33.64468085106383
10.22,4.0,33.67934782608695
10.22,5.0,33.50741839762611
10.22,6.0,33.65291262135922
10.23,1.0,33.69012744034707
10.23,2.0,33.848762626262626
10.23,3.0,33.13586363636364
10.23,4.0,33.59722222222222
10.23,5.0,33.663716814159294
10.23,6.0,33.366504854368934
10.24,1.0,33.70855661664393
10.24,2.0,33.68445520581114
10.24,3.0,33.87755102040816
10.24,4.0,34.78191489361702
10.24,5.0,33.725895316804404
10.24,6.0,33.59069767441861
10.25,1.0,33.52088093966898
10.25,2.0,33.74615
10.25,3.0,33.43219626168224
10.25,4.0,34.706422018348626
10.25,5.0,33.244582043343655
10.25,6.0,33.53211009174312
10.26,1.0,33.83380737596179
10.26,2.0,33.68387909319899
10.26,3.0,34.00666666666667
10.26,4.0,33.69724770642202
10.26,5.0,33.76779661016949
10.26,6.0,33.42216981132076
10.27,1.0,33.56737392703862
10.27,2.0,33.94539042821159
10.27,3.0,33.85022026431718
10.27,4.0,33.12820512820513
10.27,5.0,33.56473829201102
10.27,6.0,33.01699029126213
10.28,1.0,33.68144315673289
10.28,2.0,33.957950310559006
10.28,3.0,33.73963133640553
10.28,4.0,33.97596153846154
10.28,5.0,33.589095744680854
10.28,6.0,33.61848341232228
10.29,1.0,33.845307820299496
10.29,2.0,33.92084832904884
10.29,3.0,33.70412955465587
10.29,4.0,33.76754385964912
10.29,5.0,33.71637426900585
10.29,6.0,33.54761904761905
10.3,1.0,33.86751533606955
10.3,2.0,34.22736905790838
10.3,3.0,34.57428024502297
10.3,4.0,34.79265873015873
10.3,5.0,33.787433155080215
10.3,6.0,33.41943127962085
10.31,1.0,33.8627376736584
10.31,2.0,33.67409574468085
10.31,3.0,33.62970711297071
10.31,4.0,33.76190476190476
10.31,5.0,33.79202279202279
10.31,6.0,34.060679611650485
10.32,1.0,33.734193724420194
10.32,2.0,34.54801061007958
10.32,3.0,33.44962686567164
10.32,4.0,34.73873873873874
10.32,5.0,33.957602339181285
10.32,6.0,33.8681592039801
10.33,1.0,33.95954456002249
10.33,2.0,33.94883148831489
10.33,3.0,33.6497233201581
10.33,4.0,34.26767676767677
10.33,5.0,33.97444089456869
10.33,6.0,33.58878504672897
10.34,1.0,33.81562906417869
10.34,2.0,33.92563855421687
10.34,3.0,33.75413223140496
10.34,4.0,34.595454545454544
10.34,5.0,33.861370716510905
10.34,6.0,33.66428571428571
10.35,1.0,33.86988748241913
10.35,2.0,33.94420984455959
10.35,3.0,33.98155737704918
10.35,4.0,34.41525423728814
10.35,5.0,34.17151162790697
10.35,6.0,34.29385964912281
10.36,1.0,34.05424672793094
10.36,2.0,34.234889975550125
10.36,3.0,34.44911504424779
10.36,4.0,32.72222222222222
10.36,5.0,33.97578347578347
10.36,6.0,33.51796407185629
10.37,1.0,33.849756838905776
10.37,2.0,33.914500683994525
10.37,3.0,33.78599221789883
10.37,4.0,33.51229508196721
10.37,5.0,34.10140845070423
10.37,6.0,33.554621848739494
10.38,1.0,33.88894707828005
10.38,2.0,34.41536912751678
10.38,3.0,33.723076923076924
10.38,4.0,34.067796610169495
10.38,5.0,33.758720930232556
10.38,6.0,34.055851063829785
10.39,1.0,34.08366277491176
10.39,2.0,34.164041994750654
10.39,3.0,33.988679245283016
10.39,4.0,33.65873015873016
10.39,5.0,33.60501567398119
10.39,6.0,33.98798076923077
10.4,1.0,34.139861888593195
10.4,2.0,34.539596946022726
10.4,3.0,34.691028615622585
10.4,4.0,35.13655761024182
10.4,5.0,33.7474358974359
10.4,6.0,33.40126050420168
10.41,1.0,34.09119386637459
10.41,2.0,34.74048223350254
10.41,3.0,34.1
10.41,4.0,34.7
10.41,5.0,33.93571428571428
10.41,6.0,34.228205128205126
10.42,1.0,34.055353994882
10.42,2.0,34.246532156368225
10.42,3.0,34.55691056910569
10.42,4.0,34.047872340425535
10.42,5.0,34.0625
10.42,6.0,33.76376146788991
10.43,1.0,33.99702290076336
10.43,2.0,34.30569752281617
10.43,3.0,34.08187969924812
10.43,4.0,34.99484536082474
10.43,5.0,34.0
10.43,6.0,34.09550561797753
10.44,1.0,34.19049078091106
10.44,2.0,34.28983950617284
10.44,3.0,33.47288065843621
10.44,4.0,35.280701754385966
10.44,5.0,34.044701986754966
10.44,6.0,33.33791208791209
10.44,7.0,70.0
10.45,1.0,34.04079078801332
10.45,2.0,34.323735990037356
10.45,3.0,33.90625
10.45,4.0,34.19827586206897
10.45,5.0,33.97012578616352
10.45,6.0,33.848765432098766
10.46,1.0,34.10373566357182
10.46,2.0,34.58774373259053
10.46,3.0,34.354910714285715
10.46,4.0,35.33733333333333
10.46,5.0,34.16432584269663
10.46,6.0,33.77272727272727
10.47,1.0,34.15923055555555
10.47,2.0,34.33898648648648
10.47,3.0,33.945454545454545
10.47,4.0,34.62220183486239
10.47,5.0,33.78782894736842
10.47,6.0,34.5521978021978
10.48,1.0,34.25291927154118
10.48,2.0,34.371524725274725
10.48,3.0,34.41509433962264
10.48,4.0,34.55612244897959
10.48,5.0,33.926910299003325
10.48,6.0,33.54739336492891
10.49,1.0,34.245044767767205
10.49,2.0,34.531589403973506
10.49,3.0,34.75442477876106
10.49,4.0,35.30898876404494
10.49,5.0,34.0859872611465
10.49,6.0,33.765700483091784
10.5,1.0,34.361995443767725
10.5,2.0,34.905255555555556
10.5,3.0,35.216981132075475
10.5,4.0,34.847601078167116
10.5,5.0,34.142857142857146
10.5,6.0,34.40284360189573
10.51,1.0,34.271557788944726
10.51,2.0,34.67662482566248
10.51,3.0,34.16885964912281
10.51,4.0,34.24038461538461
10.51,5.0,34.552990353697744
10.51,6.0,34.37771739130435
10.52,1.0,34.22883694733878
10.52,2.0,34.72972602739726
10.52,3.0,35.007714285714286
10.52,4.0,34.463541666666664
10.52,5.0,34.30263157894737
10.52,6.0,33.96923076923077
10.53,1.0,34.28081655798129
10.53,2.0,34.4787870967742
10.53,3.0,33.972727272727276
10.53,4.0,35.11842105263158
10.53,5.0,34.39309210526316
10.53,6.0,34.58291457286432
10.54,1.0,34.42373069076071
10.54,2.0,34.414713541666664
10.54,3.0,34.53829787234042
10.54,4.0,34.82631578947368
10.54,5.0,34.240802675585286
10.54,6.0,34.25675675675676
10.55,1.0,34.31741449275362
10.55,2.0,34.87061333333333
10.55,3.0,34.425196850393704
10.55,4.0,35.28488372093023
10.55,5.0,34.40169491525424
10.55,6.0,34.10227272727273
10.56,1.0,34.43738741258741
10.56,2.0,34.97818930041152
10.56,3.0,34.72577777777778
10.56,4.0,35.16279069767442
10.56,5.0,34.265723270440255
10.56,6.0,33.9625
10.57,1.0,34.43617967853042
10.57,2.0,34.40393865030675
10.57,3.0,34.51357466063349
10.57,4.0,34.995535714285715
10.57,5.0,34.29126213592233
10.57,6.0,34.01912568306011
10.58,1.0,34.34552372685185
10.58,2.0,35.000735873850196
10.58,3.0,34.54077253218884
10.58,4.0,34.76237623762376
10.58,5.0,34.22926421404682
10.58,6.0,34.49760765550239
10.58,8.0,65.0
10.59,1.0,34.542923909945856
10.59,2.0,34.82731468531468
10.59,3.0,35.47727272727273
10.59,4.0,34.666666666666664
10.59,5.0,34.44704049844237
10.59,6.0,34.66101694915254
10.6,1.0,67.01829865301984
10.6,2.0,35.09756955177743
10.6,3.0,35.10059676044331
10.6,4.0,35.61872905027933
10.6,5.0,34.27322404371585
10.6,6.0,34.67972350230415
10.61,1.0,34.56272192663119
10.61,2.0,34.982300884955755
10.61,3.0,34.058411214953274
10.61,4.0,34.67741935483871
10.61,5.0,34.05769230769231
10.61,6.0,34.167567567567566
10.62,1.0,34.6086444572085
10.62,2.0,34.53442204301076
10.62,3.0,34.58744493392071
10.62,4.0,34.66494845360825
10.62,5.0,34.57534246575342
10.62,6.0,34.42307692307692
10.63,1.0,34.479209979209976
10.63,2.0,34.89212976022567
10.63,3.0,34.76525821596244
10.63,4.0,35.094339622641506
10.63,5.0,34.25478927203065
10.63,6.0,34.24561403508772
10.64,1.0,34.70352223190933
10.64,2.0,34.56093256814921
10.64,3.0,34.33409090909091
10.64,4.0,34.797413793103445
10.64,5.0,34.37015503875969
10.64,6.0,34.392857142857146
10.65,1.0,34.49961386439647
10.65,2.0,34.660025348542455
10.65,3.0,34.77209302325581
10.65,4.0,34.95918367346939
10.65,5.0,34.82372881355932
10.65,6.0,34.2360248447205
10.66,1.0,34.80893889716841
10.66,2.0,34.760463096960926
10.66,3.0,35.247549019607845
10.66,4.0,34.52970297029703
10.66,5.0,34.72592592592593
10.66,6.0,34.43354430379747
10.67,1.0,34.626798074029495
10.67,2.0,35.106120218579235
10.67,3.0,34.73290598290598
10.67,4.0,35.45625
10.67,5.0,34.712732919254655
10.67,6.0,34.55864197530864
10.68,1.0,34.93231522707035
10.68,2.0,34.90221166892809
10.68,3.0,34.745049504950494
10.68,4.0,35.06989247311828
10.68,5.0,35.12258064516129
10.68,6.0,34.95483870967742
10.69,1.0,34.752710914454276
10.69,2.0,34.80355463347165
10.69,3.0,34.41152263374486
10.69,4.0,36.05882352941177
10.69,5.0,34.75448028673835
10.69,6.0,34.34736842105263
10.7,1.0,34.892799896049894
10.7,2.0,35.66026983487716
10.7,3.0,35.57379341050757
10.7,4.0,35.87194326241135
10.7,5.0,35.003076923076925
10.7,6.0,34.34357541899441
10.71,1.0,34.780400734169476
10.71,2.0,35.18137199434229
10.71,3.0,34.722727272727276
10.71,4.0,35.583333333333336
10.71,5.0,35.10641891891892
10.71,6.0,34.6125
10.72,1.0,34.78611718275653
10.72,2.0,34.937955882352945
10.72,3.0,35.375
10.72,4.0,35.59444444444444
10.72,5.0,34.35925925925926
10.72,6.0,34.373493975903614
10.73,1.0,34.91398073337477
10.73,2.0,35.052094017094014
10.73,3.0,35.05924170616114
10.73,4.0,35.38414634146341
10.73,5.0,34.800738007380076
10.73,6.0,34.892857142857146
10.74,1.0,34.98744012944984
10.74,2.0,35.333226703755216
10.74,3.0,35.193617021276594
10.74,4.0,34.902061855670105
10.74,5.0,34.81488549618321
10.74,6.0,34.7909604519774
10.75,1.0,34.907549081697276
10.75,2.0,34.940882778581766
10.75,3.0,34.679545454545455
10.75,4.0,35.28712871287129
10.75,5.0,34.98854961832061
10.75,6.0,35.56962025316456
10.76,1.0,34.95159255755282
10.76,2.0,35.15826086956522
10.76,3.0,34.43689320388349
10.76,4.0,35.05357142857143
10.76,5.0,35.12866449511401
10.76,6.0,34.865269461077844
10.77,1.0,34.995037807183365
10.77,2.0,34.805303468208095
10.77,3.0,34.734299516908216
10.77,4.0,35.5
10.77,5.0,34.54480286738351
10.77,6.0,34.21164021164021
10.78,1.0,34.964171539961015
10.78,2.0,35.27952959028831
10.78,3.0,34.98837209302326
10.78,4.0,34.795918367346935
10.78,5.0,34.81918819188192
10.78,6.0,33.973214285714285
10.79,1.0,35.08049762282092
10.79,2.0,35.39385321100918
10.79,3.0,34.51685393258427
10.79,4.0,36.40390243902439
10.79,5.0,34.80268199233716
10.79,6.0,34.68974358974359
10.8,1.0,35.71466749166039
10.8,2.0,35.59642946839681
10.8,3.0,35.50704262877442
10.8,4.0,36.15389507154213
10.8,5.0,34.847115384615385
10.8,6.0,35.214285714285715
10.81,1.0,35.00312780989082
10.81,2.0,34.905461200585655
10.81,3.0,35.19506726457399
10.81,4.0,35.458333333333336
10.81,5.0,35.69741697416974
10.81,6.0,34.74731182795699
10.82,1.0,35.238122081387594
10.82,2.0,35.405
10.82,3.0,34.917840375586856
10.82,4.0,34.48989898989899
10.82,5.0,35.31274131274131
10.82,6.0,34.86890243902439
10.83,1.0,35.098584129074744
10.83,2.0,35.32608552631579
10.83,3.0,35.05641025641026
10.83,4.0,34.670918367346935
10.83,5.0,35.00902527075812
10.83,6.0,35.10060975609756
10.84,1.0,35.100075932651045
10.84,2.0,35.19357784431138
10.84,3.0,35.68378947368421
10.84,4.0,35.339622641509436
10.84,5.0,34.9290780141844
10.84,6.0,34.701149425287355
10.85,1.0,35.273517334230895
10.85,2.0,35.17215568862275
10.85,3.0,35.02824858757062
10.85,4.0,34.970238095238095
10.85,5.0,35.01702127659574
10.85,6.0,35.617816091954026
10.86,1.0,35.3029256517541
10.86,2.0,35.17466960352423
10.86,3.0,34.83091703056768
10.86,4.0,35.99425287356322
10.86,5.0,35.33466135458168
10.86,6.0,34.93125
10.87,1.0,35.38082950819672
10.87,2.0,35.292705314009666
